Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Mar 1, 2019 9:51:18 AM;A2302895;20.3062523;45.2967858;874.74;1254;62;24.7;16.16;16.07;83;0;666;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:51:28 AM;A2302895;20.3058582;45.2964878;874.74;1244;69;28.3;15.91;15.91;85;0;657;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:51:38 AM;A2302895;20.3054632;45.2961913;874.74;1253;68;27.6;15.94;15.94;86;0;663;NA;14.09;0;0;Automatic;NA
Mar 1, 2019 9:51:48 AM;A2302895;20.3050873;45.2959067;874.75;1054;0;0;7.67;7.67;83;0;558;NA;14.09;0;0;Automatic;NA
Mar 1, 2019 9:51:58 AM;A2302895;20.3049141;45.2958749;874.75;1070;51;13.35;6.8;6.8;84;0;567;NA;14;0;0;Automatic;NA
Mar 1, 2019 9:52:08 AM;A2302895;20.3049233;45.2960147;874.75;1097;62;17.45;7.64;7.64;85;0;582;NA;13.88;0;0;Automatic;NA
Mar 1, 2019 9:52:18 AM;A2302895;20.305205;45.2961552;874.75;1405;86;41.75;14.95;14.41;86;0;741;NA;14;0;0;Automatic;NA
Mar 1, 2019 9:52:28 AM;A2302895;20.3055644;45.2964481;874.76;1255;72;30;15.92;15.92;83;0;664;NA;14;0;0;Automatic;NA
Mar 1, 2019 9:52:38 AM;A2302895;20.3059575;45.2967394;874.76;1254;74;31.15;16;16;84;0;661;NA;14;0;0;Automatic;NA
Mar 1, 2019 9:52:48 AM;A2302895;20.3063599;45.2970363;874.76;1251;54;18.65;16.03;16.03;86;0;661;NA;13.88;0;0;Automatic;NA
Mar 1, 2019 9:52:58 AM;A2302895;20.3067533;45.297297;874.77;1018;17;3.6;6.37;6.37;84;0;559;NA;13.88;0;0;Automatic;NA
Mar 1, 2019 9:53:08 AM;A2302895;20.3069908;45.2973027;874.77;1131;51;14.15;8.14;8.14;83;0;599;NA;14;0;0;Automatic;NA
Mar 1, 2019 9:53:18 AM;A2302895;20.3071344;45.2971159;874.77;1083;31;7.45;7.33;7.33;84;0;573;NA;14.28;0;0;Automatic;NA
Mar 1, 2019 9:53:28 AM;A2302895;20.3069939;45.2970161;874.77;998;43;10.5;5.36;5.32;86;0;529;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:53:40 AM;A2302895;20.3068878;45.2969432;874.78;1029;53;10.9;1.91;1.68;85;0;540;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:53:50 AM;A2302895;20.3066667;45.2967805;874.78;1120;100;41;12.78;11.98;83;0;607;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:54:00 AM;A2302895;20.306338;45.2965345;874.78;1251;48;17.9;14.47;14.47;84;0;662;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:54:10 AM;A2302895;20.3059853;45.2962692;874.78;1277;82;36.45;14.94;14.6;86;0;676;NA;14.28;0;0;Automatic;NA
Mar 1, 2019 9:54:20 AM;A2302895;20.3055935;45.2959736;874.79;1255;67;27.5;16.14;16.14;84;0;666;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:54:28 AM;A2302895;20.3052476;45.2957213;874.79;1140;26;6.65;8.59;8.59;84;0;601;NA;14.09;0;0;Automatic;NA
Mar 1, 2019 9:54:38 AM;A2302895;20.3052781;45.2955506;874.79;1167;55;16.05;9.31;9.31;85;0;619;NA;14.09;0;0;Automatic;NA
Mar 1, 2019 9:54:48 AM;A2302895;20.3054574;45.2955151;874.8;1072;5;1.15;6.78;6.78;86;0;589;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:54:58 AM;A2302895;20.3054407;45.295542;874.8;1015;51;12.1;6;6;83;0;536;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:55:08 AM;A2302895;20.3055755;45.2956478;874.8;1045;55;13.45;5.67;5.67;84;0;546;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:55:18 AM;A2302895;20.3058859;45.2958761;874.8;1258;66;27.65;16.01;16.01;85;0;664;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:55:28 AM;A2302895;20.3062792;45.296173;874.81;1251;66;26.3;15.94;15.94;86;0;663;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:55:38 AM;A2302895;20.3066769;45.2964677;874.81;1248;57;20.45;15.86;15.86;84;0;663;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:55:48 AM;A2302895;20.3070781;45.2967674;874.81;1242;56;17.6;15.81;15.81;84;0;656;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:56:00 AM;A2302895;20.3073176;45.2969491;874.82;1195;77;25.6;5.23;4.99;86;0;628;NA;14.28;0;0;Automatic;NA
Mar 1, 2019 9:56:10 AM;A2302895;20.3074836;45.2969159;874.82;1110;36;9.75;7.09;6.75;85;0;582;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:56:20 AM;A2302895;20.3075438;45.2967784;874.82;1023;48;12.85;4.84;4.75;83;0;557;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:56:30 AM;A2302895;20.3073984;45.2966994;874.82;978;50;10.8;4.81;4.72;84;0;521;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:56:40 AM;A2302895;20.3072777;45.2966079;874.83;1266;55;20.9;9.75;9.59;85;0;673;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:56:50 AM;A2302895;20.3069868;45.2963892;874.83;1310;68;29.5;15.8;15.8;86;0;693;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:57:00 AM;A2302895;20.3065947;45.2960933;874.83;1254;64;25.55;15.89;15.89;84;0;663;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:57:10 AM;A2302895;20.3062033;45.2957955;874.83;1261;62;24.65;16.19;16.19;84;0;667;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:57:20 AM;A2302895;20.3058057;45.2955011;874.84;1190;0;0;14.16;14.16;86;0;629;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:57:30 AM;A2302895;20.3056739;45.2953482;874.84;1141;51;15.45;7.78;7.67;84;0;601;NA;14.28;0;0;Automatic;NA
Mar 1, 2019 9:57:40 AM;A2302895;20.3059207;45.2952435;874.84;1054;53;13.05;7.44;7.21;83;0;566;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:57:50 AM;A2302895;20.3060286;45.2953481;874.85;1241;62;20.1;0.78;0.78;85;0;638;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:58:00 AM;A2302895;20.3059479;45.2952912;874.85;1101;40;10.5;4.37;4.37;86;0;593;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:58:10 AM;A2302895;20.3059699;45.2953148;874.85;850;14;2;1.72;1.72;85;0;451;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:58:20 AM;A2302895;20.3060297;45.2953553;874.85;1247;64;19.7;4.97;4.85;83;0;659;NA;15.09;0;0;Automatic;NA
Mar 1, 2019 9:58:28 AM;A2302895;20.3063109;45.2955653;874.86;1244;71;29.55;15.84;15.84;84;0;656;NA;15.28;0;0;Automatic;NA
Mar 1, 2019 9:58:38 AM;A2302895;20.3067071;45.2958618;874.86;1260;55;20.6;15.92;15.92;85;0;666;NA;15.19;0;0;Automatic;NA
Mar 1, 2019 9:58:48 AM;A2302895;20.3071027;45.2961584;874.86;1241;63;25;15.76;15.76;86;0;652;NA;15.09;0;0;Automatic;NA
Mar 1, 2019 9:58:58 AM;A2302895;20.307501;45.2964596;874.87;1200;0;0;14.91;14.91;83;0;634;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:59:08 AM;A2302895;20.3077203;45.2966071;874.87;1083;54;15.95;7.98;7.86;84;0;575;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:59:18 AM;A2302895;20.307887;45.2965014;874.87;1112;38;9.2;7.95;7.48;85;0;594;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:59:28 AM;A2302895;20.307787;45.2963555;874.87;1014;32;7.25;5.76;5.67;85;0;545;NA;15.19;0;0;Automatic;NA
Mar 1, 2019 9:59:38 AM;A2302895;20.3076688;45.2962732;874.88;954;41;9.4;3.95;3.79;83;0;502;NA;15.09;0;0;Automatic;NA
Mar 1, 2019 9:59:48 AM;A2302895;20.307506;45.296146;874.88;1221;79;34.4;11.3;11.15;83;0;645;NA;15;0;0;Automatic;NA
Mar 1, 2019 9:59:58 AM;A2302895;20.3071961;45.2959167;874.88;1255;71;29.55;15.81;15.81;85;0;666;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 10:00:08 AM;A2302895;20.306806;45.2956196;874.88;1254;67;27.55;16.05;16.05;86;0;664;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 10:00:18 AM;A2302895;20.3064088;45.2953252;874.89;1251;66;27.25;15.86;15.86;83;0;659;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 10:00:30 AM;A2302895;20.306166;45.2951318;874.89;1071;49;13.1;5.76;5.58;84;0;566;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 10:00:40 AM;A2302895;20.3063127;45.2950364;874.89;1150;65;18.95;7.92;7.65;86;0;614;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 10:00:50 AM;A2302895;20.3065142;45.2951948;874.9;1377;94;47.1;12.61;12.5;85;0;709;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 10:01:00 AM;A2302895;20.3068749;45.2954868;874.9;1251;67;27.1;15.95;15.95;83;0;663;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 10:01:10 AM;A2302895;20.3072567;45.2957897;874.9;1266;56;21.8;16.05;16.05;85;0;667;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 10:01:20 AM;A2302895;20.3076425;45.2960951;874.9;1241;65;24.1;15.87;15.87;86;0;658;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 10:01:30 AM;A2302895;20.3076364;45.2964592;874.91;1234;0;11.35;16.5;16.39;83;0;683;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 10:01:40 AM;A2302895;20.307558;45.2966336;874.91;1137;63;17.7;6.83;6.75;84;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 10:01:48 AM;A2302895;20.3077803;45.2966428;874.91;1243;54;17.15;11.09;11.09;86;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 10:01:58 AM;A2302895;20.3079635;45.2963413;874.92;1248;54;17.15;14.78;14.78;85;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 10:02:10 AM;A2302895;20.3080363;45.2960063;874.92;1205;57;14.8;9.25;9.25;83;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 10:02:20 AM;A2302895;20.3078047;45.295794;874.92;1245;49;16.1;13.91;13.91;84;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 10:02:30 AM;A2302895;20.3074533;45.295515;874.92;1262;62;23.85;16.19;16.14;85;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 10:02:40 AM;A2302895;20.3070468;45.2952033;874.93;1276;46;18.15;16.92;16.92;85;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 10:02:50 AM;A2302895;20.3066741;45.29492;874.93;1181;23;5.9;10.05;10.05;83;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 10:02:58 AM;A2302895;20.3065401;45.2948278;874.93;1057;21;4.1;0;0;84;0;0;NA;14.5;1;0;Automatic;NA
Mar 1, 2019 10:03:08 AM;A2302895;20.3064085;45.2947531;874.93;914;23;4.15;3.39;3.39;85;0;0;NA;14.5;0;0;off;NA
Mar 1, 2019 10:03:20 AM;A2302895;20.3064713;45.2947748;874.94;1021;28;6;5.61;5.57;85;0;0;NA;14.5;0;0;off;NA
Mar 1, 2019 10:03:30 AM;A2302895;20.306554;45.2948064;874.94;814;16;2.35;0;0;84;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 10:03:40 AM;A2302895;20.3065513;45.2948074;874.94;809;16;2.2;0;0;83;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 10:03:50 AM;A2302895;20.3065519;45.2948078;874.95;810;17;2.2;0;0;84;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 10:04:00 AM;A2302895;20.3065525;45.2948064;874.95;811;16;2.15;0;0;84;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 10:04:10 AM;A2302895;20.3065529;45.2948089;874.95;810;17;2.2;0;0;85;0;0;NA;15.19;1;0;Automatic;NA
Mar 1, 2019 10:04:20 AM;A2302895;20.3065564;45.2948062;874.95;809;17;2.25;0;0;85;0;0;NA;15.5;1;0;Automatic;NA
Mar 1, 2019 10:04:30 AM;A2302895;20.3065569;45.2948039;874.96;809;17;2.3;0;0;85;0;0;NA;15.5;1;0;Automatic;NA
Mar 1, 2019 10:04:40 AM;A2302895;20.306558;45.2947979;874.96;810;16;2.15;0;0;84;0;0;NA;15.59;1;0;Automatic;NA
Mar 1, 2019 10:04:50 AM;A2302895;20.3065619;45.2947943;874.96;809;17;2.3;0;0;83;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:05:00 AM;A2302895;20.3065612;45.2947964;874.97;810;17;2.2;0;0;83;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:05:10 AM;A2302895;20.3065574;45.2947964;874.97;810;17;2.3;0;0;83;0;0;NA;15.59;1;0;Automatic;NA
Mar 1, 2019 10:05:20 AM;A2302895;20.3065584;45.2947969;874.97;810;17;2.3;0;0;84;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:05:30 AM;A2302895;20.3065643;45.2947954;874.97;809;17;2.25;0;0;84;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:05:40 AM;A2302895;20.3065718;45.2947915;874.98;809;17;2.2;0;0;85;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:05:50 AM;A2302895;20.3065768;45.2947898;874.98;809;17;2.3;0;0;85;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:06:00 AM;A2302895;20.3065729;45.2947916;874.98;810;18;2.35;0;0;85;0;0;NA;15.78;1;0;Automatic;NA
Mar 1, 2019 10:06:10 AM;A2302895;20.3065635;45.2947929;874.98;810;17;2.25;0;0;84;0;0;NA;15.69;1;0;Automatic;NA
Mar 1, 2019 10:06:20 AM;A2302895;20.3065558;45.2947916;874.99;810;17;2.3;0;0;84;0;0;NA;15.78;1;0;Automatic;NA
Mar 1, 2019 10:06:30 AM;A2302895;20.3065524;45.2947906;874.99;809;17;2.3;0;0;83;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:06:40 AM;A2302895;20.3065556;45.2947886;874.99;810;17;2.2;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:06:50 AM;A2302895;20.3065604;45.2947782;875;811;17;2.2;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:07:00 AM;A2302895;20.3065577;45.2947775;875;809;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:07:10 AM;A2302895;20.3065522;45.2947841;875;810;16;2.15;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:07:20 AM;A2302895;20.3065505;45.2947971;875;810;17;2.3;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:07:30 AM;A2302895;20.3065475;45.2948054;875.01;810;17;2.25;0;0;84;0;0;NA;15.88;1;0;Automatic;NA
Mar 1, 2019 10:07:40 AM;A2302895;20.3065528;45.2948089;875.01;811;15;2;0;0;85;0;0;NA;15.88;1;0;Automatic;NA
Mar 1, 2019 10:07:50 AM;A2302895;20.3065543;45.2948137;875.01;809;17;2.25;0;0;85;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:08:00 AM;A2302895;20.306549;45.294815;875.02;810;17;2.25;0;0;85;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:08:10 AM;A2302895;20.3065456;45.2948221;875.02;810;17;2.2;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:08:20 AM;A2302895;20.3065459;45.2948259;875.02;810;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:08:30 AM;A2302895;20.3065444;45.2948242;875.02;810;17;2.3;0;0;83;0;0;NA;16.19;1;0;Automatic;NA
Mar 1, 2019 10:08:40 AM;A2302895;20.3065431;45.2948193;875.03;810;17;2.4;0;0;83;0;0;NA;16.19;1;0;Automatic;NA
Mar 1, 2019 10:08:50 AM;A2302895;20.3065427;45.2948144;875.03;809;18;2.3;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:09:00 AM;A2302895;20.3065438;45.2948168;875.03;809;18;2.3;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:09:10 AM;A2302895;20.3065422;45.2948209;875.03;811;17;2.25;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:09:20 AM;A2302895;20.3065432;45.2948197;875.04;810;18;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:09:30 AM;A2302895;20.306545;45.2948121;875.04;810;18;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:09:40 AM;A2302895;20.3065469;45.2948082;875.04;812;17;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:09:50 AM;A2302895;20.3065504;45.2948039;875.05;810;18;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:10:00 AM;A2302895;20.3065503;45.2948054;875.05;811;17;2.4;0;0;85;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:10:10 AM;A2302895;20.3065504;45.29481;875.05;811;17;2.3;0;0;85;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:10:20 AM;A2302895;20.3065473;45.294811;875.05;809;17;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:10:30 AM;A2302895;20.3065496;45.2948093;875.06;810;17;2.25;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:10:40 AM;A2302895;20.3065563;45.2947997;875.06;811;17;2.35;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:10:50 AM;A2302895;20.3065566;45.2947961;875.06;810;18;2.35;0;0;83;0;0;NA;15.88;1;0;Automatic;NA
Mar 1, 2019 10:11:00 AM;A2302895;20.3065553;45.2948013;875.07;811;17;2.35;0;0;83;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:11:10 AM;A2302895;20.3065547;45.2948082;875.07;810;18;2.4;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:11:20 AM;A2302895;20.3065517;45.2948161;875.07;810;17;2.35;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:11:30 AM;A2302895;20.3065501;45.2948191;875.07;810;17;2.35;0;0;83;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:11:40 AM;A2302895;20.3065458;45.2948203;875.08;809;18;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:11:50 AM;A2302895;20.3065458;45.2948213;875.08;810;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:12:00 AM;A2302895;20.3065438;45.2948284;875.08;811;17;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:12:10 AM;A2302895;20.3065435;45.294843;875.08;809;18;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:12:20 AM;A2302895;20.3065444;45.2948523;875.09;811;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:12:30 AM;A2302895;20.3065495;45.2948474;875.09;811;17;2.35;0;0;84;0;0;NA;16.19;1;0;Automatic;NA
Mar 1, 2019 10:12:40 AM;A2302895;20.3065529;45.294834;875.09;809;18;2.4;0;0;84;0;0;NA;16.19;1;0;Automatic;NA
Mar 1, 2019 10:12:50 AM;A2302895;20.3065534;45.2948199;875.1;810;18;2.3;0;0;84;0;0;NA;16.28;1;0;Automatic;NA
Mar 1, 2019 10:13:00 AM;A2302895;20.3065523;45.2948131;875.1;812;18;2.3;0;0;84;0;0;NA;16.28;1;0;Automatic;NA
Mar 1, 2019 10:13:10 AM;A2302895;20.3065481;45.2948129;875.1;810;18;2.35;0;0;84;0;0;NA;16.28;1;0;Automatic;NA
Mar 1, 2019 10:13:20 AM;A2302895;20.3065451;45.2948159;875.1;810;17;2.3;0;0;84;0;0;NA;16.19;1;0;Automatic;NA
Mar 1, 2019 10:13:30 AM;A2302895;20.3065435;45.2948169;875.11;810;17;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:13:40 AM;A2302895;20.306543;45.2948111;875.11;809;18;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:13:50 AM;A2302895;20.3065437;45.2948139;875.11;811;17;2.35;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:14:00 AM;A2302895;20.3065405;45.2948187;875.12;811;18;2.35;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:14:10 AM;A2302895;20.3065392;45.2948184;875.12;811;17;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:14:20 AM;A2302895;20.3065421;45.2948177;875.12;811;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:14:30 AM;A2302895;20.3065447;45.2948183;875.12;810;18;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:14:40 AM;A2302895;20.3065476;45.2948222;875.13;810;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:14:50 AM;A2302895;20.3065514;45.2948247;875.13;811;17;2.35;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:15:00 AM;A2302895;20.3065526;45.2948235;875.13;809;18;2.35;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:15:10 AM;A2302895;20.3065486;45.2948185;875.13;811;17;2.4;0;0;84;0;0;NA;15.88;1;0;Automatic;NA
Mar 1, 2019 10:15:20 AM;A2302895;20.306546;45.2948129;875.14;811;17;2.3;0;0;84;0;0;NA;15.78;1;0;Automatic;NA
Mar 1, 2019 10:15:30 AM;A2302895;20.3065473;45.2948087;875.14;809;18;2.4;0;0;84;0;0;NA;15.78;1;0;Automatic;NA
Mar 1, 2019 10:15:40 AM;A2302895;20.3065493;45.2948047;875.14;810;17;2.35;0;0;84;0;0;NA;15.78;1;0;Automatic;NA
Mar 1, 2019 10:15:50 AM;A2302895;20.3065511;45.2948108;875.15;811;17;2.35;0;0;84;0;0;NA;15.78;1;0;Automatic;NA
Mar 1, 2019 10:16:00 AM;A2302895;20.3065456;45.2948211;875.15;810;17;2.35;0;0;84;0;0;NA;15.88;1;0;Automatic;NA
Mar 1, 2019 10:16:10 AM;A2302895;20.3065384;45.2948288;875.15;810;17;2.45;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:16:20 AM;A2302895;20.3065399;45.294827;875.15;811;18;2.3;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:16:30 AM;A2302895;20.3065416;45.2948305;875.16;810;18;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:16:40 AM;A2302895;20.3065413;45.2948341;875.16;809;18;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:16:50 AM;A2302895;20.3065373;45.2948309;875.16;811;17;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:17:00 AM;A2302895;20.3065328;45.2948272;875.17;810;18;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:17:10 AM;A2302895;20.3065282;45.2948232;875.17;810;18;2.4;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:17:20 AM;A2302895;20.306529;45.2948212;875.17;810;18;2.4;0;0;84;0;0;NA;16;1;0;Automatic;NA
Mar 1, 2019 10:17:30 AM;A2302895;20.3065323;45.2948187;875.17;810;18;2.4;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:17:40 AM;A2302895;20.3065333;45.2948135;875.18;812;17;2.35;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:17:50 AM;A2302895;20.306536;45.2948072;875.18;809;18;2.3;0;0;84;0;0;NA;16.09;1;0;Automatic;NA
Mar 1, 2019 10:18:00 AM;A2302895;20.3065395;45.2948031;875.18;811;18;2.3;0;0;84;0;0;NA;16.19;1;0;Automatic;NA
Mar 1, 2019 10:18:10 AM;A2302895;20.3063798;45.2947427;875.18;1163;23;5.1;9.41;9.32;84;0;0;NA;16.28;0;0;off;NA
Mar 1, 2019 10:18:20 AM;A2302895;20.3061522;45.2945874;875.19;1177;67;19.9;10.25;9.95;84;0;0;NA;16.19;0;0;off;NA
Mar 1, 2019 10:18:30 AM;A2302895;20.3058779;45.2943933;875.19;1235;46;14.65;12.34;12.11;84;0;0;NA;16;0;0;off;NA
Mar 1, 2019 10:18:40 AM;A2302895;20.3055897;45.2941573;875.19;1228;51;16.15;12.81;12.81;85;0;0;NA;15.88;0;0;off;NA
Mar 1, 2019 10:18:50 AM;A2302895;20.3053428;45.2939082;875.2;1073;40;9.65;7.44;7.28;84;0;0;NA;15.69;0;0;off;NA
Mar 1, 2019 10:19:00 AM;A2302895;20.3053074;45.2937042;875.2;1398;53;22.85;12.37;12.37;83;0;738;NA;15.78;0;0;off;NA
Mar 1, 2019 10:19:10 AM;A2302895;20.3049326;45.2934225;875.2;1256;55;20.45;16.34;16.34;83;0;665;NA;16;0;0;off;NA
Mar 1, 2019 10:19:20 AM;A2302895;20.304547;45.2931117;875.2;1269;55;21.2;17;16.68;85;0;671;NA;16;0;0;off;NA
Mar 1, 2019 10:19:30 AM;A2302895;20.3041598;45.2927919;875.21;1267;66;27.15;17.12;16.74;85;0;672;NA;15.78;0;0;off;NA
Mar 1, 2019 10:19:40 AM;A2302895;20.3037753;45.2924772;875.21;1268;68;28.05;17;16.87;83;0;671;NA;15.78;0;0;off;NA
Mar 1, 2019 10:19:50 AM;A2302895;20.3033355;45.2921102;875.21;1280;59;23.1;18.05;18.05;84;0;675;NA;15.78;0;0;off;NA
Mar 1, 2019 10:20:00 AM;A2302895;20.302922;45.291776;875.22;1281;65;27.05;18.05;17.72;86;0;679;NA;15.78;0;0;off;NA
Mar 1, 2019 10:20:10 AM;A2302895;20.3026366;45.2914647;875.22;1338;82;40.15;12.8;11.68;84;0;703;NA;15.69;0;0;off;NA
Mar 1, 2019 10:20:20 AM;A2302895;20.3030897;45.2911896;875.22;1261;65;26.7;17.89;17.64;83;0;672;NA;15.88;0;0;off;NA
Mar 1, 2019 10:20:30 AM;A2302895;20.3035431;45.2908927;875.22;1264;71;30.4;18;17.56;85;0;669;NA;16.09;0;0;off;NA
