Date/Time;Serial number;GPS longitude [°];GPS latitude [°];Total working hours counter [h];Engine speed [rpm];Engine load [%];Fuel consumption [l/h];Ground speed gearbox [km/h];Ground speed radar [km/h];Coolant temperature [°C];Speed front PTO [rpm];Speed rear PTO [rpm];current gear shift [];Ambient temperature [°C];Parking brake status [];Transverse differential lock status [];All-wheel drive status [];Actual status of creeper []
Mar 1, 2019 9:37:18 AM;A2302900;20.114481;46.0803452;880.15;809;16;2.3;0;0;63;0;0;NA;14.09;1;0;Automatic;NA
Mar 1, 2019 9:37:28 AM;A2302900;20.1144858;46.0803451;880.15;810;16;2.25;0;0;63;0;0;NA;14.19;1;0;Automatic;NA
Mar 1, 2019 9:37:38 AM;A2302900;20.1144889;46.0803458;880.15;809;18;2.5;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:37:50 AM;A2302900;20.1144904;46.0803427;880.15;810;16;2.3;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:38:00 AM;A2302900;20.1144944;46.0803423;880.16;810;17;2.35;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:38:10 AM;A2302900;20.1144941;46.0803418;880.16;810;16;2.3;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:38:20 AM;A2302900;20.1144909;46.0803441;880.16;810;18;2.5;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:38:30 AM;A2302900;20.114492;46.0803434;880.17;809;16;2.3;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:38:40 AM;A2302900;20.1144916;46.0803421;880.17;810;15;2;0;0;63;0;0;NA;14.28;1;0;Automatic;NA
Mar 1, 2019 9:38:50 AM;A2302900;20.1144896;46.0803409;880.17;813;18;2.65;0;0;64;0;0;NA;14.19;1;0;Automatic;NA
Mar 1, 2019 9:39:00 AM;A2302900;20.1144903;46.08034;880.17;808;26;3.85;0;0;64;0;0;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:39:10 AM;A2302900;20.1144885;46.0803396;880.18;809;25;3.5;0;0;64;0;0;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:39:20 AM;A2302900;20.1144855;46.0803417;880.18;815;25;3.8;0.01;0;64;0;0;NA;14.09;0;0;Automatic;NA
Mar 1, 2019 9:39:30 AM;A2302900;20.1144797;46.0803462;880.18;810;26;3.95;0;0;64;0;0;NA;14.09;0;0;Automatic;NA
Mar 1, 2019 9:39:40 AM;A2302900;20.1144823;46.0803421;880.18;922;28;5.45;0.08;0;64;0;0;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:39:50 AM;A2302900;20.11435;46.0803366;880.19;1077;62;14.05;6.75;6.75;64;0;0;NA;14.19;0;0;Automatic;NA
Mar 1, 2019 9:40:00 AM;A2302900;20.1141657;46.0801989;880.19;1099;51;13.85;7.58;7.58;64;0;0;NA;14.28;0;0;Automatic;NA
Mar 1, 2019 9:40:10 AM;A2302900;20.1139705;46.080063;880.19;1113;53;15.6;8.12;8.12;65;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:40:20 AM;A2302900;20.1137857;46.079913;880.2;1041;45;11.3;6.51;6.51;65;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:40:30 AM;A2302900;20.1136949;46.0797605;880.2;1111;46;13.65;7.76;7.76;66;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:40:40 AM;A2302900;20.113602;46.0795789;880.2;1095;45;12.35;7.47;7.47;67;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:40:50 AM;A2302900;20.1135115;46.0794441;880.2;1124;34;8.6;6.73;6.73;68;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:41:00 AM;A2302900;20.1134366;46.0792885;880.21;1082;64;19.3;7.28;6.46;68;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:41:10 AM;A2302900;20.1133836;46.0791206;880.21;1146;57;17.45;7.7;7.7;69;0;0;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:41:20 AM;A2302900;20.113318;46.0789253;880.21;1133;47;14.15;8.36;8.36;70;0;0;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:41:30 AM;A2302900;20.1132019;46.0787347;880.22;1139;48;14.55;8.48;8.48;71;0;0;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:41:40 AM;A2302900;20.1130627;46.0785031;880.22;1233;45;16.05;12.62;12.62;72;0;0;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:41:50 AM;A2302900;20.1128074;46.078251;880.22;1203;45;13.6;11.51;11.51;72;0;0;NA;14.88;0;0;Automatic;NA
Mar 1, 2019 9:42:00 AM;A2302900;20.1124484;46.0782032;880.22;1085;49;14.05;7.67;7.67;73;0;0;NA;15;0;0;Automatic;NA
Mar 1, 2019 9:42:10 AM;A2302900;20.1121978;46.0782609;880.23;1054;8;1.15;7.59;7.59;74;0;0;NA;15;0;0;Automatic;NA
Mar 1, 2019 9:42:20 AM;A2302900;20.1120069;46.0783074;880.23;1174;38;10.9;9.25;9.25;74;0;0;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:42:30 AM;A2302900;20.111613;46.0784086;880.23;1242;42;13.05;14.58;14.58;75;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:42:40 AM;A2302900;20.111108;46.0785217;880.23;1248;34;10.3;14.66;14.66;75;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:42:50 AM;A2302900;20.110618;46.0786493;880.24;1242;36;10.65;14.26;14.26;76;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:43:00 AM;A2302900;20.1101492;46.0787565;880.24;1229;28;7.05;12.69;12.69;76;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:43:10 AM;A2302900;20.1097287;46.0788984;880.24;1224;38;10.95;12.64;12.64;76;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:43:20 AM;A2302900;20.1093574;46.0789839;880.25;1112;34;8.15;8.22;8.22;76;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:43:30 AM;A2302900;20.1092653;46.0790209;880.25;963;15;4;3.87;3.73;77;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:43:42 AM;A2302900;20.1092712;46.0790023;880.25;809;24;3.65;0;0;77;0;0;NA;14.28;0;0;Automatic;NA
Mar 1, 2019 9:43:52 AM;A2302900;20.1092711;46.0789999;880.25;812;24;3.8;0;0;77;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:44:02 AM;A2302900;20.1092702;46.0789962;880.26;810;24;3.4;0;0;77;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:44:12 AM;A2302900;20.1092778;46.0789972;880.26;919;25;4.45;0.78;0.74;77;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:44:22 AM;A2302900;20.1092719;46.0789893;880.26;831;37;6.5;0;0;77;0;0;NA;14.38;0;0;Automatic;NA
Mar 1, 2019 9:44:32 AM;A2302900;20.1092636;46.0789804;880.27;810;25;3.8;0;0;77;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:44:42 AM;A2302900;20.1092584;46.0789812;880.27;809;24;3.55;0;0;77;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:44:52 AM;A2302900;20.1092564;46.078983;880.27;809;23;3.65;0;0;77;0;0;NA;14.5;0;0;Automatic;NA
Mar 1, 2019 9:45:02 AM;A2302900;20.1092563;46.078981;880.27;809;24;3.8;0;0;77;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:45:12 AM;A2302900;20.1092577;46.0789781;880.28;810;25;3.8;0;0;77;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:45:22 AM;A2302900;20.1092609;46.0789723;880.28;811;24;3.75;0;0;77;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:45:32 AM;A2302900;20.1092544;46.0789646;880.28;809;25;3.9;0;0;77;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:45:42 AM;A2302900;20.1092544;46.0789664;880.28;809;26;3.9;0;0;77;0;0;NA;14.59;0;0;Automatic;NA
Mar 1, 2019 9:45:52 AM;A2302900;20.1092571;46.0789686;880.29;810;24;3.75;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:46:02 AM;A2302900;20.1092568;46.0789699;880.29;809;24;3.65;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:46:12 AM;A2302900;20.1092577;46.0789675;880.29;809;24;3.7;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:46:22 AM;A2302900;20.1092597;46.0789684;880.3;811;23;3.55;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:46:32 AM;A2302900;20.1092552;46.0789686;880.3;810;23;3.55;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:46:42 AM;A2302900;20.1092541;46.0789676;880.3;795;32;5.1;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:46:52 AM;A2302900;20.1092553;46.0789689;880.3;810;26;4.05;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:47:02 AM;A2302900;20.1092577;46.078973;880.31;809;26;3.85;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:47:12 AM;A2302900;20.1092622;46.078975;880.31;810;24;3.5;0.01;0;77;0;0;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:47:22 AM;A2302900;20.1092636;46.0789796;880.31;809;25;3.8;0;0;77;0;0;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:47:32 AM;A2302900;20.1092687;46.0789807;880.32;809;25;3.8;0;0;76;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:47:42 AM;A2302900;20.1092694;46.078984;880.32;811;24;3.6;0;0;76;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:47:52 AM;A2302900;20.1092679;46.0789843;880.32;811;23;3.6;0;0;76;0;0;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:48:02 AM;A2302900;20.1092636;46.078983;880.32;809;25;3.7;0;0;76;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:48:12 AM;A2302900;20.1092573;46.0789784;880.33;801;25;3.5;0;0;76;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:48:24 AM;A2302900;20.109256;46.0789779;880.33;808;24;3.5;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:48:34 AM;A2302900;20.1092594;46.0789812;880.33;810;24;3.55;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:48:44 AM;A2302900;20.1092561;46.0789757;880.34;807;31;4.75;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:48:54 AM;A2302900;20.1092602;46.0789721;880.34;809;24;3.5;0;0;77;0;0;NA;14.69;0;0;Automatic;NA
Mar 1, 2019 9:49:04 AM;A2302900;20.1092596;46.0789703;880.34;810;24;3.55;0;0;77;0;0;NA;14.78;0;0;Automatic;NA
Mar 1, 2019 9:49:14 AM;A2302900;20.1092546;46.078973;880.34;809;26;3.8;0;0;77;0;0;NA;14.69;3;0;Automatic;NA
Mar 1, 2019 9:49:24 AM;A2302900;20.1092526;46.0789752;880.35;809;21;2.95;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:49:34 AM;A2302900;20.1092487;46.0789683;880.35;810;19;2.75;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:49:44 AM;A2302900;20.1092426;46.0789656;880.35;822;18;2.6;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:49:54 AM;A2302900;20.1092393;46.0789682;880.35;770;43;3.9;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:50:04 AM;A2302900;20.1092298;46.0789689;880.36;810;18;2.65;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:50:14 AM;A2302900;20.1092357;46.0789683;880.36;810;19;2.65;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:50:24 AM;A2302900;20.1092455;46.0789672;880.36;811;19;2.75;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:50:34 AM;A2302900;20.1092521;46.0789713;880.37;811;21;3;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:50:44 AM;A2302900;20.1092522;46.0789737;880.37;809;19;2.7;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:50:54 AM;A2302900;20.1092483;46.078971;880.37;811;19;2.7;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:51:04 AM;A2302900;20.1092408;46.0789691;880.37;810;21;3.15;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:51:14 AM;A2302900;20.1092316;46.0789717;880.38;809;21;3.05;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:51:24 AM;A2302900;20.109226;46.0789707;880.38;811;19;2.75;0;0;77;0;0;NA;14.69;1;0;Automatic;NA
Mar 1, 2019 9:51:34 AM;A2302900;20.1092196;46.0789732;880.38;810;19;2.7;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:51:44 AM;A2302900;20.1092132;46.078974;880.39;820;20;2.9;0;0;77;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:51:54 AM;A2302900;20.1092123;46.0789775;880.39;812;19;2.7;0;0;77;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:52:04 AM;A2302900;20.1092107;46.0789789;880.39;810;19;2.7;0;0;77;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:52:14 AM;A2302900;20.1092088;46.0789803;880.39;812;19;2.7;0;0;77;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:52:24 AM;A2302900;20.1092092;46.078982;880.4;810;21;3;0;0;77;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:52:34 AM;A2302900;20.1092259;46.0789819;880.4;810;19;2.75;0;0;77;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:52:44 AM;A2302900;20.1092334;46.0789837;880.4;811;20;2.85;0;0;77;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:52:54 AM;A2302900;20.1092362;46.0789832;880.4;810;21;3.1;0;0;77;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:53:04 AM;A2302900;20.109245;46.0789818;880.41;810;21;3.05;0;0;77;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:53:14 AM;A2302900;20.1092564;46.0789818;880.41;809;19;2.65;0;0;77;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:53:24 AM;A2302900;20.1092657;46.0789771;880.41;810;19;2.65;0;0;77;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:53:34 AM;A2302900;20.1092686;46.0789749;880.42;810;22;3.15;0;0;77;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:53:44 AM;A2302900;20.1092575;46.0789738;880.42;811;19;2.75;0;0;77;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:53:54 AM;A2302900;20.1092525;46.0789757;880.42;809;16;2.35;0;0;77;0;0;NA;15.19;1;0;Automatic;NA
Mar 1, 2019 9:54:04 AM;A2302900;20.1092567;46.078977;880.42;810;20;2.75;0;0;77;0;0;NA;15.28;1;0;Automatic;NA
Mar 1, 2019 9:54:14 AM;A2302900;20.1092469;46.0789785;880.43;811;21;2.95;0;0;77;0;0;NA;15.28;1;0;Automatic;NA
Mar 1, 2019 9:54:24 AM;A2302900;20.1092513;46.078981;880.43;810;19;2.75;0;0;77;0;0;NA;15.19;1;0;Automatic;NA
Mar 1, 2019 9:54:34 AM;A2302900;20.1092537;46.0789822;880.43;810;19;2.75;0;0;77;0;0;NA;15.19;1;0;Automatic;NA
Mar 1, 2019 9:54:44 AM;A2302900;20.1092575;46.0789802;880.44;810;20;2.9;0;0;76;0;0;NA;15.19;1;0;Automatic;NA
Mar 1, 2019 9:54:54 AM;A2302900;20.1092461;46.0789832;880.44;812;22;3.15;0;0;76;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:55:04 AM;A2302900;20.1092419;46.0789867;880.44;809;19;2.75;0;0;76;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:55:14 AM;A2302900;20.1092353;46.0789811;880.44;810;19;2.75;0;0;76;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:55:24 AM;A2302900;20.1092272;46.0789726;880.45;809;22;3.15;0;0;76;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:55:34 AM;A2302900;20.1092262;46.0789704;880.45;810;21;3.05;0;0;75;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:55:44 AM;A2302900;20.1092225;46.0789676;880.45;809;19;2.85;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:55:54 AM;A2302900;20.1092222;46.078963;880.46;811;20;2.85;0;0;75;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:56:04 AM;A2302900;20.1092293;46.0789645;880.46;802;25;3.65;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:56:14 AM;A2302900;20.1092436;46.0789699;880.46;810;21;3.2;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:56:24 AM;A2302900;20.1092444;46.0789716;880.46;810;19;2.85;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:56:34 AM;A2302900;20.1092269;46.0789795;880.47;810;19;2.8;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:56:44 AM;A2302900;20.1092309;46.0789837;880.47;810;30;4.65;0;0;75;0;0;NA;14.78;1;0;Automatic;NA
Mar 1, 2019 9:56:54 AM;A2302900;20.1092408;46.0789845;880.47;810;30;4.7;0;0;75;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:57:04 AM;A2302900;20.109249;46.0789849;880.47;809;20;2.65;0;0;75;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:57:14 AM;A2302900;20.1092543;46.0789793;880.48;811;20;2.8;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:57:24 AM;A2302900;20.1092561;46.0789753;880.48;811;29;4.4;0;0;75;0;0;NA;14.88;1;0;Automatic;NA
Mar 1, 2019 9:57:34 AM;A2302900;20.1092555;46.0789782;880.48;809;22;3.15;0;0;75;0;0;NA;15;1;0;Automatic;NA
Mar 1, 2019 9:57:44 AM;A2302900;20.1092518;46.0789882;880.49;810;20;2.85;0;0;75;0;0;NA;15.09;1;0;Automatic;NA
Mar 1, 2019 9:57:54 AM;A2302900;20.1092467;46.0789961;880.49;789;28;4.35;0;0;75;0;0;NA;15.09;0;0;Automatic;NA
Mar 1, 2019 9:58:04 AM;A2302900;20.1092393;46.0790055;880.49;813;25;3.95;0;0;75;0;0;NA;15;0;0;Automatic;NA
Mar 1, 2019 9:58:14 AM;A2302900;20.10925;46.0790201;880.49;1118;52;15.85;3.31;3.31;75;0;0;NA;15.09;0;0;Automatic;NA
Mar 1, 2019 9:58:24 AM;A2302900;20.1093997;46.079041;880.5;1016;44;10.45;5.19;5.19;75;0;0;NA;15;0;0;Automatic;NA
Mar 1, 2019 9:58:34 AM;A2302900;20.1095859;46.0789561;880.5;1147;32;8.85;7.92;7.92;75;0;0;NA;15.09;0;0;Automatic;NA
Mar 1, 2019 9:58:44 AM;A2302900;20.109872;46.0788451;880.5;1124;40;10.65;8.17;8.17;76;0;0;NA;15.28;0;0;Automatic;NA
Mar 1, 2019 9:58:54 AM;A2302900;20.1101261;46.0787691;880.51;1142;39;10.7;8.55;8.55;76;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 9:59:04 AM;A2302900;20.110421;46.0786958;880.51;1177;48;14.75;8.97;8.97;77;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 9:59:14 AM;A2302900;20.1107758;46.0786033;880.51;1173;41;11.2;9.58;9.58;78;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 9:59:24 AM;A2302900;20.111104;46.0785135;880.51;1183;31;8.25;9.48;9.48;78;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 9:59:34 AM;A2302900;20.1114121;46.0784362;880.52;1134;33;9.3;6.86;6.86;79;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 9:59:44 AM;A2302900;20.1116526;46.0783712;880.52;1042;36;8.5;6.44;6.44;79;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 9:59:54 AM;A2302900;20.1117354;46.0783528;880.52;810;25;3.7;0;0;80;0;0;NA;15.59;0;0;Automatic;NA
Mar 1, 2019 10:00:04 AM;A2302900;20.1117905;46.0783434;880.52;1104;36;8.85;4.91;4.91;80;0;0;NA;15.88;0;0;Automatic;NA
Mar 1, 2019 10:00:14 AM;A2302900;20.1120331;46.0782972;880.53;1094;39;9.3;7.7;7.7;80;0;0;NA;16;0;0;Automatic;NA
Mar 1, 2019 10:00:24 AM;A2302900;20.1123044;46.0782432;880.53;1101;36;8.1;7.76;7.76;80;0;0;NA;16;0;0;Automatic;NA
Mar 1, 2019 10:00:34 AM;A2302900;20.1125786;46.078218;880.53;1042;7;1.85;6.51;6.51;81;0;0;NA;15.88;0;0;Automatic;NA
Mar 1, 2019 10:00:44 AM;A2302900;20.1126575;46.0782175;880.54;791;41;6.5;0.06;0;81;0;0;NA;15.88;0;0;Automatic;NA
Mar 1, 2019 10:00:54 AM;A2302900;20.1126582;46.0782218;880.54;781;50;7.6;0.19;0.14;81;0;0;NA;15.88;0;0;Automatic;NA
Mar 1, 2019 10:01:04 AM;A2302900;20.1126623;46.0782256;880.54;811;33;5.35;0;0;82;0;0;NA;15.88;0;0;Automatic;NA
Mar 1, 2019 10:01:14 AM;A2302900;20.1126644;46.078235;880.54;816;23;3.45;0;0;82;0;0;NA;16.09;0;0;Automatic;NA
Mar 1, 2019 10:01:24 AM;A2302900;20.1126734;46.0782337;880.55;1041;56;13.5;2.47;2.09;82;0;0;NA;16.09;0;0;Automatic;NA
Mar 1, 2019 10:01:34 AM;A2302900;20.1128383;46.0782638;880.55;1015;43;10.35;4.94;4.94;82;0;0;NA;16.09;0;0;Automatic;NA
Mar 1, 2019 10:01:44 AM;A2302900;20.1129686;46.0783713;880.55;1084;70;22.75;6.97;6.95;82;0;0;NA;16.09;0;0;Automatic;NA
Mar 1, 2019 10:01:54 AM;A2302900;20.1130723;46.0785288;880.56;1148;64;24.95;7.73;7.5;83;0;0;NA;16.09;0;0;Automatic;NA
Mar 1, 2019 10:02:04 AM;A2302900;20.1131813;46.0787021;880.56;1133;67;25.85;8.2;8.2;84;0;0;NA;15.88;0;0;Automatic;NA
Mar 1, 2019 10:02:14 AM;A2302900;20.1132859;46.0788762;880.56;1137;68;26.4;8.25;8.25;85;0;0;NA;15.78;0;0;Automatic;NA
Mar 1, 2019 10:02:24 AM;A2302900;20.1133603;46.0790594;880.56;1156;76;32.85;8.58;7.98;85;0;0;NA;15.69;0;0;Automatic;NA
Mar 1, 2019 10:02:34 AM;A2302900;20.1134064;46.0792286;880.57;1037;63;21.95;5.83;4.77;83;0;0;NA;15.69;0;0;Automatic;NA
Mar 1, 2019 10:02:44 AM;A2302900;20.1134451;46.0793258;880.57;1172;76;32.25;6.75;5.75;84;0;0;NA;15.59;0;0;Automatic;NA
Mar 1, 2019 10:02:54 AM;A2302900;20.1134834;46.0794293;880.57;877;44;8.75;2.36;2.36;85;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:03:04 AM;A2302900;20.1135134;46.0794874;880.57;961;45;9.35;1.7;1.63;85;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:03:14 AM;A2302900;20.113546;46.0795267;880.58;826;49;8.6;0.81;0.81;82;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:03:24 AM;A2302900;20.1135699;46.0795648;880.58;978;56;13.05;3.33;2.92;82;0;0;NA;15.28;0;0;Automatic;NA
Mar 1, 2019 10:03:36 AM;A2302900;20.1136268;46.0797112;880.58;1258;100;49.7;10.95;5.03;84;0;0;NA;15.28;0;0;Automatic;NA
Mar 1, 2019 10:03:46 AM;A2302900;20.1137071;46.0798774;880.59;1158;100;45.4;8.67;8.26;85;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 10:03:56 AM;A2302900;20.1137789;46.0800718;880.59;1256;80;36.95;10.06;9.89;84;0;0;NA;15.38;0;0;Automatic;NA
Mar 1, 2019 10:04:06 AM;A2302900;20.1138748;46.0802802;880.59;1232;92;42.7;10.61;9.7;83;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:04:16 AM;A2302900;20.1139665;46.0804831;880.59;1235;100;47.95;10.5;7.59;85;0;0;NA;15.59;0;0;Automatic;NA
Mar 1, 2019 10:04:26 AM;A2302900;20.1140354;46.0806391;880.6;1086;38;13.6;7.08;7.08;85;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:04:36 AM;A2302900;20.1140493;46.0806772;880.6;809;26;3.9;0;0;84;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:04:46 AM;A2302900;20.1140535;46.0806789;880.6;811;21;3.2;0;0;84;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:04:56 AM;A2302900;20.114078;46.0807238;880.61;1316;80;39.35;10;8.54;85;0;0;NA;15.5;0;0;Automatic;NA
Mar 1, 2019 10:05:06 AM;A2302900;20.114148;46.0808929;880.61;1415;99;53.6;10.25;7.91;84;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:05:16 AM;A2302900;20.1142595;46.0811173;880.61;1216;94;44.85;11.42;11.42;84;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:05:26 AM;A2302900;20.1143693;46.0813393;880.61;1273;100;49.5;11.41;9.34;84;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:05:36 AM;A2302900;20.1144804;46.0815505;880.62;1192;100;46.65;9.87;8.33;85;0;0;NA;15.28;0;0;Automatic;NA
Mar 1, 2019 10:05:46 AM;A2302900;20.1145598;46.0817192;880.62;1224;86;36.15;10.36;10.36;85;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:05:56 AM;A2302900;20.1146236;46.0818573;880.62;1260;97;47.95;6.95;5.68;85;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:06:06 AM;A2302900;20.1147085;46.0820369;880.62;1241;89;42.05;9.78;9.65;85;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:06:16 AM;A2302900;20.1148214;46.0822603;880.63;1292;75;35.5;11.01;11.01;85;0;0;NA;15.28;0;2;Automatic;NA
Mar 1, 2019 10:06:26 AM;A2302900;20.1149313;46.082481;880.63;1207;93;44.1;10.01;7.11;86;0;0;NA;15.28;0;2;Automatic;NA
